User,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,Angle31,Angle32,Angle33,Angle34,Angle35,Angle36,Angle37,Angle38,Angle39,Angle40,Angle41,Angle42,Angle43,Angle44,Angle45,Angle46,Angle47,Angle48,Angle49,Angle50,Angle51,Angle52,Angle53,Angle54,Angle55,Angle56,Angle57,Angle58,Angle59,Angle60,Angle61,Angle62,Angle63,Angle64,Angle65,Angle66,Angle67,Angle68,Angle69,Angle70,Angle71,Angle72,Angle73,Angle74
Saavedra,11.88488911,166.3286884,16.85840262,157.3576532,15.91353854,162.1811084,165.9637525,7.212496128,0.010768561,179.9766249,19.27332967,41.98721071,178.7980276,158.8387411,111.0375159,35.32588564,1.582366859,151.0735709,37.19695518,46.68047169,168.4025636,145.5815405,175.6012293,7.939942022,79.32112553,22.3801366,155.9654513,135.6585256,106.5653002,109.4400298,50.38385314,26.71694455,28.27851905,137.0346374,168.9861544,115.3461642,50.57257326,103.3741014,76.15862013,45.78481898,84.88956753,11.62713161,5.145096911,119.6044282,175.0716615,32.33196789,3.340197434,23.80597295,98.70029764,53.60138419,26.05349294,101.0701942,15.54367835,0.098454554,165.4441813,159.8678934,74.95215919,42.73204968,179.4260242,25.46070618,39.19185688,178.4690228,153.5535584,6.66323012,23.66316623,22.61989328,51.24806976,6.068649856,103.3741014,31.58482297,86.53288606,171.8094538,43.60643133,85.11025339
Saavedra,11.57773955,166.3286883,16.85840267,157.3576531,17.20902991,162.8972688,178.4234217,7.212496125,0.010849175,179.9758841,19.55245732,42.13759334,175.720493,158.8387411,111.0375161,35.11385136,1.582366913,151.0735709,37.19695521,45.64035975,172.5507953,143.794802,177.2734135,6.870695459,79.32112558,22.38013663,156.2127226,135.6585253,105.3380239,103.3428295,49.34347914,24.40042399,27.6646704,137.2933081,168.6549684,117.7585281,50.5725735,103.3741014,75.13264561,49.11222007,83.7093149,13.3141767,4.771582468,124.5741543,174.9262431,32.09328668,3.559275598,22.79655272,99.46229577,53.13010174,25.01689144,99.91771085,15.1395399,0.099758116,163.8890228,159.8678934,74.95215921,43.36664377,175.9554879,25.44078215,39.84238642,178.4690222,153.5535583,6.611531562,23.66316662,22.89057988,51.08895168,6.053943871,103.3741014,31.97208457,86.5834097,167.3578441,43.31276468,85.20036938
Saavedra,11.5777395,164.7805305,17.14440243,157.3576532,17.20902988,163.2497303,177.6385936,7.21249607,0.666286046,177.2735841,19.59228298,40.60129341,178.7980274,151.9275154,110.3231412,36.36286928,0.74073918,153.7413348,35.81116132,46.14576265,172.5507953,145.6788472,177.2734181,6.870695442,79.18790744,22.76163863,155.0569303,138.7152725,108.5535074,105.9453914,49.79261227,26.9871562,27.90106126,138.75169,163.7397885,114.578699,50.22474955,103.7961103,74.48443916,56.02344357,86.82015491,12.52880633,5.193151069,124.5741548,175.0716611,32.09647739,3.559275607,23.80597294,100.097478,53.13010179,26.05349266,100.4914695,15.06186662,0.098453514,164.6423378,158.8662907,78.31862039,42.73204982,179.9620065,25.10606247,39.99950113,178.4690222,153.5535584,6.866744021,23.12087465,23.00518292,52.74388216,6.061990197,103.7961103,31.69173238,86.68047902,168.1067655,42.17219404,86.35758196
Saavedra,12.51152802,166.3286885,18.47060632,157.4515383,17.19455821,162.8972688,170.7273914,7.212496096,0.66628711,176.6334585,20.10712563,40.60129348,172.8749716,165.7499672,110.3231415,35.32588564,2.635723045,151.2223909,35.69399195,46.14576255,172.6868914,145.6788474,167.905216,7.916743716,79.32683963,19.72348569,155.8500216,134.59932,105.8538091,105.9453914,50.5006917,24.88544281,27.52477403,138.2347504,162.4567348,117.7585287,50.52448626,103.1195301,75.8276426,52.69604197,78.69005213,13.31417667,5.296221019,128.6597657,176.5213846,32.18035999,3.45032696,23.40471976,96.73598745,52.72182521,26.05349291,99.33250543,15.30759609,0.09299293,164.7220408,160.5903573,75.69444265,47.99530693,176.4529749,25.54671051,40.23345185,178.5446994,151.3246089,6.862066037,26.09989528,20.17893777,52.2883493,6.069182126,103.1195301,31.55791064,86.63265503,168.6375628,43.04818863,85.0296696
Saavedra,12.47029812,164.7805308,18.47060626,157.357653,18.51755062,162.8972688,170.7273914,2.513825311,1.347927034,179.9738534,19.24400071,37.69423958,178.7980353,158.8387413,111.0375157,36.3628692,2.710972524,153.8901552,35.69399195,46.14576259,172.6868913,146.5454374,165.963735,6.870695343,79.4707468,19.99481329,155.6535216,134.5993205,108.1666519,110.6954458,50.30092649,24.61889457,27.52477383,139.1013422,165.658754,114.5786996,50.41877564,103.280002,75.58702144,52.69604261,79.99200454,13.45868313,5.032950111,119.6044295,176.5213852,32.0934716,3.466232164,24.82937421,99.60633393,58.5846974,9.162352788,99.91771123,14.89139232,0.285582126,164.897118,158.8387386,70.18851887,42.08916654,179.766116,25.18034422,39.4687038,178.5447006,151.3246091,6.922189983,25.55316131,20.02612067,52.50516012,5.882608793,103.280002,31.65167438,86.57961749,168.6375628,43.72782917,85.60129403
Saavedra,12.51152785,166.3286888,18.47060635,157.4515381,16.80827498,162.1811084,178.4234211,6.78170969,2.034268192,177.1374997,19.19929699,40.60129363,178.2509046,151.9275153,111.0375157,36.36286915,1.716463514,151.2223911,33.57289579,46.4009757,170.0872475,145.483298,174.0938336,7.125018381,79.55592883,21.62929684,155.5765659,134.5993205,108.1666519,105.9453917,50.77835626,24.83941536,27.52477386,138.0392016,162.4567351,116.5650387,50.06843825,103.2800019,76.54580351,49.11222081,70.55995461,12.54589451,5.402792833,134.9999582,176.7114776,32.32863103,3.521364923,20.79318647,98.27720601,46.38163352,26.05349293,100.4820084,15.27878707,0.090754726,164.7398132,160.9365504,75.79322823,47.99530688,179.7661178,25.7521182,39.41907634,178.3539779,151.8346473,6.973739899,22.7334378,23.12087624,52.14478044,6.113283917,103.2800019,31.71311906,86.40645907,168.3967727,44.19351789,84.93423228
Saavedra,12.77744779,171.027367,17.7912063,157.4515381,16.80827504,162.1811084,172.234829,6.781709778,2.244149929,176.6334591,19.51846237,40.60129358,177.5103917,151.9275152,112.9321049,36.36286919,2.71097266,153.7413352,33.6900651,46.93058697,171.2216674,145.6788482,174.0938333,7.125018406,79.57321269,22.01390179,154.6673585,134.7371605,107.7753674,105.9453915,49.71405042,24.83941537,27.43285711,138.1539926,166.7902808,119.0545909,49.77190578,103.5395951,75.66172278,49.11222035,78.69005648,12.52880634,5.390257032,128.6597662,176.5213862,32.17365738,3.426411216,21.46292198,101.9292951,51.70983626,26.0534929,99.9177111,15.34670751,0.008725498,165.1056295,161.5923451,75.69444271,47.63243846,176.6890358,25.2323408,39.63734322,174.6441608,151.8346473,7.291742727,22.46060823,23.66316541,52.34748562,5.889475736,103.5395951,31.83637477,87.08814432,168.924135,42.75629086,84.95110776
Saavedra,12.77744794,166.3286883,18.47060612,157.8823255,16.80827519,166.4295612,172.2348294,6.781709767,2.049577032,176.6334545,19.66497983,41.98721117,177.5103899,165.7499672,112.9321049,36.3628693,0.740738991,150.337162,34.2711381,46.14576278,170.0872476,146.5454366,174.093833,7.12501846,79.86749875,23.91542802,155.9209465,140.3999492,107.775367,105.945391,49.79261226,25.10635517,27.57710566,138.5829287,169.6194539,116.5650383,50.15148813,103.208326,74.01469612,56.02344321,72.40756426,12.52880632,4.913145261,128.6597638,176.5213853,31.93473221,3.420636746,21.18045127,99.67129568,45.31423297,25.01689134,97.66428721,15.38085817,0.004261436,165.2637712,159.3960373,66.43583408,47.63243855,176.9604147,25.08370937,40.07664933,174.6441606,151.8346478,6.922190016,22.46061094,23.9326434,51.9755424,6.08981871,103.208326,31.81023881,87.39743548,168.6375629,42.47327482,85.02966963
Saavedra,12.4239478,171.0273664,17.14440221,157.8823256,16.80827524,162.1811085,170.7273919,7.21249603,1.287366069,177.273584,19.93481275,40.60129335,179.9742268,151.9275152,112.1663501,35.62388958,1.672405568,150.4767619,36.2807879,45.34677621,171.4163761,146.7035387,161.5650429,7.062604836,77.88374017,22.23594489,155.3129972,134.7371599,108.1349685,110.6954449,50.42212988,24.3258071,27.15423374,139.3416731,163.5727457,116.5650379,48.3502397,103.906427,73.93522111,49.39869485,80.53766173,13.44377134,4.570551452,130.9143433,172.4634813,32.08496361,3.809573067,24.19323755,100.0974792,51.59991661,23.96248721,96.79787722,15.20500496,0.281931484,164.897118,158.6559192,78.87080619,47.63243857,176.3469769,24.82604127,39.41907633,174.6441584,151.834648,7.284636759,26.02789409,20.48333999,52.94347591,5.868174513,103.906427,31.4318573,87.59076439,168.3967728,41.67087684,84.95110785
Saavedra,11.86150491,168.7630495,18.10566928,156.3706153,18.48915855,167.4711884,172.2348295,2.513825009,1.301987223,179.978061,19.94232401,41.98721104,177.3973633,153.4349511,115.8011567,35.11385154,1.582366695,153.1445259,34.74879954,45.59331675,172.8749809,146.7035389,175.6012292,6.798571118,77.88374013,22.12566541,155.8639554,134.73716,108.1028855,110.6954449,50.00391995,24.32580709,26.35553461,139.3416731,162.4567349,116.5650378,48.58018771,104.0600164,73.11456511,49.39869459,80.53766185,14.38536523,5.063617956,130.9143428,176.5213863,31.99828201,3.490645261,22.79655199,100.7353269,51.59991658,23.96248709,96.79787719,14.96081523,0.580686609,165.1310639,160.2382727,70.74070472,42.73204981,176.3469772,24.99584111,40.23345183,178.5447008,151.8346479,7.694608012,26.14362419,20.60222934,52.95324447,5.8826088,104.0600164,31.59174155,87.62069718,168.6375632,40.52105346,84.53289795
Saavedra,12.73875648,171.0273668,16.85840252,157.8823253,18.10376648,156.740778,170.3624541,7.144664357,2.06453803,177.3973229,19.62598322,41.98721111,177.5103886,166.5347926,115.8011567,36.13927992,1.672405486,150.3371621,34.2711381,45.59331674,170.0872476,146.5454345,174.0938335,7.06260484,77.88374004,22.22564639,155.0477994,134.7371601,108.0703943,109.4400294,49.79261226,25.1063552,27.7612513,139.793495,162.4567349,116.5650379,48.81967719,103.906427,73.16034517,53.32563882,80.53766171,12.52880628,4.797467937,130.9143432,175.0716625,32.23801184,3.567801422,23.80597261,101.7080373,45.78482426,22.44275196,96.53917644,14.64824221,0.097294489,164.9733369,160.2382727,65.61818432,41.14547552,176.3109665,24.79855546,39.85237364,174.6441605,151.9522618,7.60102365,23.35558851,23.5104266,52.79570219,5.903995946,103.906427,31.96826135,87.89726665,168.1067661,40.22726194,86.357582
Saavedra,12.42394774,166.3286885,17.14440232,162.6459646,18.48915852,167.4711882,172.2348293,6.781709613,0.658634455,176.633455,20.25880904,41.98721108,177.3973634,151.9275153,110.3231412,35.11385152,1.582366614,153.1445259,34.74879951,45.59331665,171.5524717,145.6788469,165.9637352,7.062604848,78.64653096,21.74340377,155.3343001,133.667764,107.1208279,109.4400295,49.92124212,24.83941541,27.33971957,138.8385007,162.4567349,116.0418039,49.55776305,104.2158522,72.63395705,52.12500464,80.537662,13.44377134,4.818501203,124.5741529,176.5213858,32.15206039,3.569795501,23.80597274,99.46229716,52.65770867,23.96248708,97.11246019,15.13688627,0.389769744,164.9374647,158.6559192,75.69444306,46.25960206,176.3109669,25.11527823,39.99950114,174.6441583,151.8346477,7.329760495,26.3784415,20.7222491,52.80470607,5.918378637,104.2158522,32.0053849,87.39286714,169.4389848,40.68701573,84.45022009
Saavedra,12.42394763,159.9547476,18.47060617,156.2659428,18.10376644,156.7407781,170.7273912,7.212496073,0.658634817,176.4235712,19.66497984,40.60129341,173.7060196,165.7499674,110.3231412,35.11385141,1.582366562,150.3371622,36.28078796,46.3731289,171.5524716,145.6788483,179.9882687,7.062604814,79.41706945,19.82596533,155.8746908,134.7371603,108.1028859,105.2551138,50.85854196,27.27676373,26.51833105,138.9269053,162.6237778,119.0545906,49.53214394,102.9614006,74.27141482,56.0234433,72.40756459,12.52880634,5.543941576,128.6597647,176.5213872,32.30713724,3.494586376,23.80597272,99.46229642,52.72182518,25.51386823,96.53917607,15.06127115,0.58463626,166.4174697,160.2382727,75.69444299,42.73204959,176.5825021,24.80151154,39.41907631,178.4690235,151.8346474,7.226913525,25.86863636,20.60222863,52.81380703,5.940004583,102.9614006,31.67919186,87.31372438,168.3967731,41.59228832,84.95110785
Saavedra,13.83257578,169.4792097,17.14440245,157.8823251,18.51755057,167.4711887,178.4234212,7.144664447,0.666319686,179.9767463,19.78536566,40.60129357,178.7980309,166.5347927,111.0375159,33.39493931,2.496421782,151.2223911,35.69399194,45.86725502,174.0093997,148.5337844,174.0938352,6.798571016,79.55592913,21.5136504,155.3343007,134.5993205,108.4651475,105.9453915,50.85854193,27.20520116,27.43285714,139.1628807,168.6549693,116.5650387,49.19470143,104.3739816,75.47438298,56.02344387,72.40756453,12.10282313,5.131329349,130.9143459,175.9957587,32.15915591,3.536082208,22.3801661,98.13007893,46.3816335,25.01689623,98.2330277,15.24122119,0.194239659,166.2949313,160.9365507,70.18851893,42.73204967,179.853812,25.19511855,38.66975753,178.5447008,151.4716926,7.601023611,23.35558813,23.23767212,52.97309841,5.932618611,104.3739816,31.97214582,87.26325544,168.3967729,42.26449877,86.37372377
Saavedra,12.73875627,164.780531,18.47060628,157.4515381,18.51755058,163.2497305,170.7273914,7.212496122,0.666284849,176.6334553,19.78536566,40.6012936,176.5833775,151.5257994,110.3231414,36.13927974,1.531978706,148.9483021,35.57440279,46.40097583,168.4025635,144.6232686,174.0938344,6.798570988,79.22565286,21.51365047,156.0489401,134.5993206,108.4949712,105.9453915,49.21316264,24.35029638,27.20114754,137.6961092,163.7397882,116.5650388,49.56761051,103.9515744,74.58120273,46.41441542,80.53766221,14.25062208,5.253108049,124.5741553,176.5213856,32.16524663,3.593574893,23.80597255,99.46229708,52.24450626,26.053493,99.65712405,15.27878708,0.388449064,166.1384866,160.5993554,74.95215915,47.99530694,179.5365018,25.10606237,39.99950117,176.3085942,151.324609,7.291742721,26.33025617,20.1439727,53.12235582,5.882272051,103.9515744,31.91677247,86.85698537,169.4389844,42.55368491,85.7781323
Saavedra,12.73875632,164.7805309,17.14440257,157.882325,18.91354524,157.4569384,165.9637515,7.14466451,2.910161418,179.9759665,20.06190992,40.60129363,178.7980322,158.8387411,111.0375157,36.36286922,2.710972631,148.9483021,35.57440272,45.90777951,170.0872475,147.5099098,174.0938343,6.798571014,79.47074669,21.62929679,155.7764519,135.5354421,108.8553459,105.9453916,50.35765414,24.35029638,27.81148712,140.2250206,168.9861547,117.758529,49.44394219,104.2158519,75.88611881,56.02344431,86.82015477,13.45868306,5.148859714,119.6044284,175.0716613,32.40585633,3.593574965,22.38016641,98.13007881,46.31751741,26.05349287,98.80678545,15.03453819,0.194241346,164.1974761,160.4038071,75.69444258,42.73204988,179.6194104,25.24758394,39.09346473,178.3539777,153.1906034,7.132507408,23.1208723,22.73343787,52.74388239,6.098456792,104.2158519,31.75153392,87.08481549,172.0415462,42.25545973,84.45021996
Saavedra,12.73875641,169.4792094,18.15614312,156.2659426,18.10376638,166.4295613,170.7273912,7.212496159,0.666288276,177.2735823,19.62980118,41.98721088,177.5103906,165.749967,118.1265334,35.11385138,1.582366741,151.2223911,37.85201128,45.90777954,172.5507951,147.5099083,167.9052164,7.125018459,79.32683961,21.24623083,154.7881068,134.7371604,106.1508388,109.4400299,49.92124208,24.83941541,27.81148719,140.3180401,163.7397883,116.5650386,48.94744043,102.9614004,74.08507623,52.69604249,78.69005178,12.10282309,4.635200018,134.9999564,176.5213851,32.40077978,3.61097356,23.80597302,101.0035142,52.6577091,25.01689138,97.70448394,15.0345382,0.194241424,165.9084348,160.5903574,74.95215908,41.1454756,176.1105515,25.19511855,39.56236671,176.4236402,151.8346472,7.233929054,26.30069953,19.94104871,52.80470645,5.911065336,102.9614004,31.84138698,86.65662186,169.7289915,42.25100932,84.45021999
Saavedra,12.51152802,164.4155943,17.14440246,159.5277112,17.60862847,167.4711883,177.6385935,7.212496166,0.658636225,176.6334537,20.09936511,40.6012934,173.7060197,151.9275153,112.9321052,34.6271648,1.672405689,151.2223908,35.69399199,45.34677587,168.4025635,146.5454347,174.0938337,7.125018477,78.55799064,21.21411729,155.0521405,135.5354415,108.1349689,105.9453911,49.92124211,27.47379943,27.43285723,139.7050919,169.9506393,119.0545908,49.57534921,104.0600162,74.38315171,46.41441543,71.15676389,12.10282312,4.643493593,130.914345,174.4006106,32.40688775,3.536082382,23.80597321,100.097478,52.59464277,25.01689125,98.23302743,15.31423963,0.387137795,164.5470728,159.7024282,75.59817983,42.36435123,176.3826447,25.19511866,40.23345185,176.4236404,153.0924348,6.862066041,26.02789434,20.36556585,50.7748198,5.909152753,104.0600162,31.91234152,87.08629372,169.9697815,41.10556126,84.45022002
Saavedra,12.47029819,164.7805306,18.47060615,157.3576532,18.10376643,166.4295614,170.7273916,2.513825228,2.064538109,179.976,19.62980121,43.53119778,177.5103898,151.5257995,117.6957462,34.62716478,1.672405564,151.2223909,35.574403,45.34677582,170.0872476,146.5454365,165.9637355,7.210389516,78.02060029,21.74340391,156.0205476,134.7371604,108.1349689,109.4400295,49.71405046,27.20520123,27.8114874,139.6182809,169.9506388,116.5650383,49.30443364,102.3884619,74.27141466,45.62959421,71.15676393,13.45868313,4.643493368,124.5741542,174.5460295,32.00487023,3.260464663,23.8059729,101.7080375,52.59464278,23.96248733,99.35140535,15.07252887,0.193585191,164.6235128,159.0650909,74.86524527,42.73204969,176.1106563,25.2188112,39.56236664,176.3085941,151.8346476,6.922190001,23.23767333,23.39257759,53.12235571,5.875589393,102.3884619,31.82584755,86.95707082,169.7289914,41.89207329,86.37372381
Saavedra,12.73875642,171.0273667,17.1444024,157.4515385,18.10376642,162.1811084,170.7273915,7.212496113,0.658635295,179.9759075,19.44003589,38.95776388,177.5103892,151.9275152,115.8011573,36.13927978,1.672405716,151.2223908,37.85201154,45.90777948,169.7316922,145.6788471,167.9052167,7.125018466,79.23829995,21.36265171,156.2127231,134.7371604,107.5454044,109.4400294,49.92124212,24.40042402,27.57860557,139.2670795,162.4567342,115.3461644,50.02439393,103.2235905,75.36364815,46.41441535,71.15676372,12.52880633,4.882073979,130.914344,175.0716612,32.0964774,3.576343107,22.79655236,100.0974781,52.59464277,23.49856414,99.33250542,15.27869783,0.002800391,164.0427278,160.7377502,74.8652452,48.27049142,175.9171126,25.40517425,39.56236665,176.4236403,151.8346476,7.179394313,23.66316443,23.1601886,53.06142113,6.054643312,103.2235905,31.75153401,86.55517346,169.7289912,41.88601754,84.45022003
Saavedra,13.77769502,171.027367,18.15614305,157.357653,18.10376639,156.740778,170.7273914,7.212496113,2.049577275,177.2735831,19.47657655,40.60129342,178.7980266,151.9275153,116.2319443,33.63639547,1.582366821,151.2223909,35.5744029,45.60198904,172.5507953,150.7119196,165.9637357,6.79857108,78.55799063,20.05727305,155.0628761,134.7371605,108.4949711,105.9453913,49.21316267,24.05886729,27.43285723,140.2250203,162.4567349,116.5650384,49.17500548,104.215852,75.54998559,49.11222017,78.690052,12.52880632,4.521770783,130.9143452,175.9957574,32.40688772,3.576343374,23.80597286,100.3758181,52.59464277,25.01689136,98.23302752,15.52169504,0.193584782,166.3133424,159.065091,74.8652452,42.73204974,179.8905341,25.04830638,39.56236666,178.3539773,151.8346473,7.701623515,23.12087259,23.00518086,52.75375575,6.105949481,104.215852,31.84138702,86.60609806,168.3967729,41.88002316,84.45022003
Saavedra,13.61766416,171.0273669,17.79120631,157.4515381,18.8993387,157.4569384,165.9637525,6.869997803,0.666323403,177.1374985,19.62980121,40.60129346,178.7980272,166.5347927,118.1265335,36.13927973,1.531979339,151.8062133,35.10961545,45.59331635,172.5507952,149.5959211,171.8698832,7.847429201,78.94728238,19.83759269,156.0346316,135.5354416,108.5244222,105.9453913,49.71405044,26.98715625,27.90106126,140.2250205,169.9506392,116.5650385,49.42210362,102.5516972,76.43610107,50.06360806,80.53766216,13.31417667,5.148859624,130.9143455,175.0716617,32.0048702,3.576342985,23.80597315,98.70029779,46.31751736,24.53773114,99.595909,15.03453823,0.678465514,164.3910421,160.7377503,78.31862029,45.89673356,176.1472506,25.07111086,39.1918569,176.4236437,153.4349329,7.123156056,26.30069972,20.09600802,52.96311838,5.889665823,102.5516972,31.27811619,86.60609813,167.8746736,42.55368555,86.37372377
Saavedra,12.73875646,164.7805306,18.47060625,157.8823253,17.60862845,157.4569383,165.9637526,7.21249612,0.666286759,177.2735828,19.59228296,40.60129341,178.7980262,165.7499671,116.2319444,36.36286924,2.710972876,154.4739773,35.1096155,46.40653318,172.8749808,144.6232673,174.0938338,6.798571081,78.9472825,19.83759272,155.7764512,135.5354416,107.5748555,105.9453912,49.1287979,24.13225149,27.20114771,137.6961085,168.6549686,116.5650384,49.42210375,103.7961103,75.17536791,52.69604169,72.40756426,12.52880633,5.148859609,124.5741542,175.0716615,32.01091004,3.576343209,23.80597308,100.0974782,46.78991007,25.01689132,99.90162778,15.07252886,0.193585161,165.9462003,159.1726816,78.31862035,42.73204971,179.5002541,25.21881117,39.61886699,176.4236435,153.0924347,7.233929066,23.39257353,23.00518093,52.96311832,5.868418471,103.7961103,31.43821624,86.90705492,167.5813636,42.84735303,85.69376757
Saavedra,12.68387553,171.0273668,17.79120628,155.8351559,18.48760147,162.8972688,177.6385927,7.212496158,2.910161863,179.9758529,20.06190996,40.60129338,178.7980274,151.9275153,112.1663507,36.13927974,1.531979396,151.0735709,35.81116132,45.6019889,168.4025636,147.6737536,161.5650434,7.93994201,78.94728238,19.45684053,155.7621436,133.5942389,108.5244221,111.3857227,50.27328941,26.98715627,27.4571307,138.2114984,163.739788,119.054591,50.22474934,102.8055647,76.13905505,49.11222009,69.34107947,13.31417668,4.506108843,130.9143448,175.0716614,32.25051408,3.576343182,19.78376666,98.70029758,46.78991,24.53772632,99.05128906,15.62643457,0.485553263,164.4681221,160.7377502,74.95215918,46.53478656,175.6068402,25.35992998,39.19185689,178.4690222,153.5535582,7.077030393,23.39257363,23.1601883,50.94128677,6.10467223,102.8055647,31.75153403,86.6060981,167.8746735,41.88601736,85.69376756
Saavedra,12.6838756,171.0273666,16.85840271,162.1212921,18.48915848,162.8972687,170.3624538,6.78170977,0.658636114,179.975777,19.44003591,42.13759338,173.7060187,166.5347926,110.3231418,35.11385138,1.582367095,151.0735708,35.81116134,45.90777941,172.8749809,148.7293326,175.030089,6.798571099,78.94728246,21.36265174,155.7621433,134.7371602,105.3089385,109.4400294,49.34347913,25.10774333,27.20114781,139.2670794,162.4567344,115.3461643,50.22474954,103.6429134,75.25476978,53.32563899,69.34107933,13.31417667,5.179713184,130.9143439,175.0716608,32.3311312,3.576343264,22.79655278,100.0974778,52.59464272,24.53772627,98.54726064,15.44595356,0.293291674,164.2940234,158.8662906,74.86524514,41.14547543,175.9171128,25.38328467,40.08446603,178.4690218,151.8346473,7.077030403,23.66316465,23.16018869,52.90224142,6.047142452,103.6429134,31.66130765,86.60609802,167.8746734,41.88002375,85.20036937
Saavedra,12.68387565,162.1437735,16.85840263,157.3576531,18.1037665,162.8972687,172.2348292,6.781709681,0.666322823,179.9758652,19.59228298,42.13759336,177.510388,153.4349512,115.0867827,36.13927981,1.672405835,148.0630732,36.28078796,46.40653324,174.0093998,145.678847,175.0300871,6.79857111,78.94728267,21.4775385,156.0346311,134.7371601,108.5244219,105.945391,49.83687735,27.25532874,27.71427916,138.7516895,162.4567346,116.5650381,50.00291433,103.6429135,75.25477014,45.62959364,86.82015436,15.16341076,4.950640782,130.9143435,175.0716611,32.09647746,3.559275875,22.79655261,100.7945152,52.5946428,24.53773119,98.48216732,15.10095328,0.002685198,164.6423378,158.8662907,74.86524524,42.73204974,179.7691482,25.38328469,39.56236665,176.6895594,151.8346475,7.177027748,23.66316446,23.16018854,53.11160383,5.84007151,103.6429135,31.43821625,86.70470388,172.3315532,41.11155568,85.6937676
Saavedra,11.63262029,171.0273665,17.14440247,157.4515383,17.20902979,162.8972688,172.2348293,3.322160949,0.666322355,177.2735821,19.90966289,40.60129347,178.798027,153.4349511,115.801157,36.13927978,1.672405641,148.799482,35.69399194,45.90777954,170.0872475,145.678847,175.6012299,7.847429192,78.86525572,21.74340397,155.7621437,134.5993201,107.6039408,109.4400297,51.05173208,24.40042395,27.90106131,138.7516897,168.6549686,112.3333779,49.52464481,103.6429133,75.54998532,46.41441512,72.40756404,13.45868308,5.030281718,130.9143444,174.926243,32.25797426,3.559275569,25.80933344,97.87878307,53.06324496,25.55996736,98.48216724,15.10095323,0.192286414,164.2551757,160.7377501,78.23170619,48.27049155,175.9143639,25.58179293,39.41907635,178.4690221,150.1837859,7.12315607,26.45565944,19.98036278,52.89160408,6.03296835,103.6429133,31.79098027,87.05932549,172.3315529,42.54769179,84.45022
Saavedra,12.68387557,166.3286885,17.79120628,157.4515382,17.20902983,157.4569383,178.4234223,6.781709788,0.651158536,176.6334535,19.78763393,41.98721078,177.5103898,151.9275153,110.3231415,35.11385139,1.582366813,148.799482,35.69399194,46.40653327,171.4163759,149.5959203,179.9879083,6.724355426,79.23829993,21.8560015,155.5732614,135.6585255,108.5244221,103.3428296,51.05173208,24.61889465,27.62355964,139.6182806,162.456735,117.7585286,48.91102527,104.4748728,75.5499854,49.11222005,86.82015463,13.45868308,4.913145315,124.5741547,176.5213847,31.85981935,3.519462005,24.19323798,100.0974782,52.06672912,26.05349277,99.08336595,15.13688622,0.384539251,165.0087732,159.1726817,66.34199888,47.63243854,179.2308469,25.07760665,39.41907634,178.4690224,153.5535583,7.177027737,25.79971634,20.13330506,52.79570245,5.854422867,104.4748728,31.49663743,87.05932549,172.3315531,42.54769175,84.45022001
Saavedra,11.35247417,175.4260653,18.47060627,157.3576529,15.91353854,162.8972689,170.7273914,4.164681809,1.316958632,179.9759511,19.47657656,40.60129345,178.798031,151.9275153,112.1663504,36.1392797,1.582366721,150.3371624,36.39223415,47.20551995,171.5524716,146.545437,175.0300881,6.870695387,79.2382998,20.10809063,156.0900585,138.7152725,108.5244223,105.9453914,49.71405044,27.47379941,26.91557972,139.5330204,163.7397885,115.3461646,49.77190577,102.9614005,75.84711763,49.11222,81.86988143,13.45868314,5.316339987,130.914346,175.071662,32.0168995,3.430845283,20.18583466,97.37116981,52.59464275,26.0534928,99.08336576,14.89497463,0.089071869,164.6016384,160.5903574,78.23170624,42.36435096,176.2194107,25.59975232,39.13433301,174.6441605,150.1837857,6.765412855,22.89057562,23.16018801,52.74388227,6.047365933,102.9614005,31.4278385,86.30535503,170.0137346,42.46428767,84.95110779
Saavedra,8.956434385,164.7448762,17.44402869,160.335267,12.6803894,168.9062722,165.9637529,7.529932605,2.018600284,177.273568,20.10712558,39.28940583,178.2509138,158.8387412,110.3231415,36.36286908,2.640499795,152.1261316,34.98426913,46.93058707,170.8376487,142.6847241,175.2363095,7.920741906,79.85823042,28.94001393,156.3579078,148.5078013,108.5822343,105.9453916,50.15093786,24.13225148,27.61549307,138.4318563,165.6587546,114.745743,50.04335177,103.1094794,77.03610403,49.11222103,71.86190722,13.45868324,5.53785027,128.6597694,175.3858195,31.54284814,3.488542208,20.79318555,98.14111138,45.90431476,27.59729316,102.1196594,14.71425039,0.08877578,164.509779,160.4038074,76.5424766,49.4652325,176.521993,26.32163497,38.4707952,176.4236425,154.1416061,4.738513885,22.23672208,22.89057799,52.9730983,5.840290287,103.1094794,30.64283672,85.82188792,169.2054537,44.12388553,85.45130544
